org_code,org_name,month,within_4hrs,attendances,admissions
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-02-01,0.6122973728339854,8945,1724
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-03-01,0.6398362892223738,10262,1799
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-04-01,0.6160220994475138,9774,1940
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-05-01,0.6272100689241834,10011,2031
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-06-01,0.6288024254674078,9895,1936
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-07-01,0.6321827809374387,10198,2018
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-08-01,0.6407613839520454,9509,1829
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-09-01,0.6419603078169299,9876,1932
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-10-01,0.6225428488428392,10327,1922
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-11-01,0.6398396244866027,10226,1709
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2025-12-01,0.6191387559808612,10450,1936
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2026-01-01,0.609398355754858,10704,1924
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2026-02-01,0.6164658634538153,9960,1703
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2026-03-01,0.6418308526198055,11623,2022
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2026-04-01,0.639138906931428,10777,1837
RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,2026-05-01,0.6437254364317704,10941,1894
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-02-01,0.5801808686791492,7851,2110
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-03-01,0.577463243361861,9114,2348
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-04-01,0.5773785628261743,9964,2353
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-05-01,0.5864813039309684,10430,2353
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-06-01,0.6247274709302326,11008,2211
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-07-01,0.523194912083801,10692,2002
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-08-01,0.5751785175500352,9943,1969
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-09-01,0.588355763604447,10254,2086
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-10-01,0.5746521248589695,10636,2136
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-11-01,0.6163069544364508,10425,2286
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2025-12-01,0.5892249527410207,10580,2446
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2026-01-01,0.5941363806669164,10676,2445
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2026-02-01,0.6107588463898548,9778,2210
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2026-03-01,0.6892548596112311,11112,2621
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2026-04-01,0.693620110717851,11019,2503
RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,2026-05-01,0.6718235974037521,11247,2341
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-02-01,0.5299707602339181,4104,1202
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-03-01,0.5785263157894737,4750,1242
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-04-01,0.5603813559322034,4720,1263
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-05-01,0.5750811688311688,4928,1356
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-06-01,0.553779963122311,4881,1205
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-07-01,0.6311192362380662,4923,1359
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-08-01,0.6301657226767359,4767,1302
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-09-01,0.5369141435089175,4822,1295
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-10-01,0.556473829201102,4719,1328
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-11-01,0.6403951701427003,4555,1492
RNZ,SALISBURY NHS FOUNDATION TRUST,2025-12-01,0.6274113952445043,4458,1486
RNZ,SALISBURY NHS FOUNDATION TRUST,2026-01-01,0.5389042848006822,4691,1455
RNZ,SALISBURY NHS FOUNDATION TRUST,2026-02-01,0.5535671677403962,4191,1221
RNZ,SALISBURY NHS FOUNDATION TRUST,2026-03-01,0.5458461538461539,4875,1353
RNZ,SALISBURY NHS FOUNDATION TRUST,2026-04-01,0.580820770519263,4776,1356
RNZ,SALISBURY NHS FOUNDATION TRUST,2026-05-01,0.5835694050991501,4589,1282
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-02-01,0.6426496691947716,12394,3496
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-03-01,0.6701485113337597,14073,3831
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-04-01,0.6568378240976106,13769,3965
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-05-01,0.6619132927266214,13955,3975
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-06-01,0.6838379590692458,14268,3884
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-07-01,0.6674401146522897,14653,3849
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-08-01,0.6513082231167338,13912,3944
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-09-01,0.6082108464267613,13811,3841
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-10-01,0.6085394208412598,14193,3900
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-11-01,0.6223443223443224,13650,3854
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2025-12-01,0.6045047047492036,13497,3719
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2026-01-01,0.5871135509968217,13844,4067
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2026-02-01,0.6229338018046794,12523,3663
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2026-03-01,0.7060751900676572,14337,4077
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2026-04-01,0.6718894665622106,14041,3951
RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,2026-05-01,0.626510989010989,14560,3752
RPA,MEDWAY NHS FOUNDATION TRUST,2025-02-01,0.6452991452991452,7722,1577
RPA,MEDWAY NHS FOUNDATION TRUST,2025-03-01,0.6557824615048597,9157,1903
RPA,MEDWAY NHS FOUNDATION TRUST,2025-04-01,0.6641950342658128,8901,1884
RPA,MEDWAY NHS FOUNDATION TRUST,2025-05-01,0.6711758584807492,9610,1844
RPA,MEDWAY NHS FOUNDATION TRUST,2025-06-01,0.6663349587023584,10049,1806
RPA,MEDWAY NHS FOUNDATION TRUST,2025-07-01,0.6521695257315843,9910,1858
RPA,MEDWAY NHS FOUNDATION TRUST,2025-08-01,0.6120931235179996,9278,1723
RPA,MEDWAY NHS FOUNDATION TRUST,2025-09-01,0.6622186003870836,9817,1827
RPA,MEDWAY NHS FOUNDATION TRUST,2025-10-01,0.6563243457573354,10088,1813
RPA,MEDWAY NHS FOUNDATION TRUST,2025-11-01,0.643914732752284,9523,1852
RPA,MEDWAY NHS FOUNDATION TRUST,2025-12-01,0.5963991769547325,9720,1886
RPA,MEDWAY NHS FOUNDATION TRUST,2026-01-01,0.5723828410395575,9581,1796
RPA,MEDWAY NHS FOUNDATION TRUST,2026-02-01,0.6326148078725398,8536,1581
RPA,MEDWAY NHS FOUNDATION TRUST,2026-03-01,0.6918238993710693,9858,1758
RPA,MEDWAY NHS FOUNDATION TRUST,2026-04-01,0.6553403311329943,9241,1605
RPA,MEDWAY NHS FOUNDATION TRUST,2026-05-01,0.6769087523277467,9666,1716
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-02-01,0.7910638297872341,4700,979
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-03-01,0.8769230769230769,5330,1091
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-04-01,0.9009716766590862,4837,1033
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-05-01,0.7879865639201739,5061,719
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-06-01,0.8362657834816808,4831,507
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-07-01,0.8703533731069297,4358,533
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-08-01,0.9556001145803494,3491,498
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-09-01,0.8661555312157722,4565,557
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-10-01,0.8034692747739436,5419,644
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-11-01,0.7370689655172413,5568,661
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2025-12-01,0.7129038498742504,5169,735
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2026-01-01,0.7758275938680294,4501,688
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2026-02-01,0.770045045045045,4440,559
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2026-03-01,0.7658252427184467,5150,651
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2026-04-01,0.809442060085837,4660,559
RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,2026-05-01,0.8612896941359829,5133,547
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-02-01,0.6543132803632237,17620,2563
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-03-01,0.7329242129421742,20043,2869
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-04-01,0.7574698029243484,18876,2771
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-05-01,0.7266091245376078,20275,2849
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-06-01,0.7422922922922923,19980,2717
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-07-01,0.7225780422613344,19829,2831
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-08-01,0.6947804117615438,18603,2797
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-09-01,0.7088969424735848,19591,2852
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-10-01,0.7065528471331294,20266,2943
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-11-01,0.7228711287742936,20633,2893
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2025-12-01,0.7156224979983987,19984,2885
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2026-01-01,0.7019646365422396,20360,2857
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2026-02-01,0.7220547119127241,18241,2675
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2026-03-01,0.7284554436075517,20446,2925
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2026-04-01,0.7130394857667586,19602,2792
RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,2026-05-01,0.711018411967779,20856,3087
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-02-01,0.48662663755458513,7328,1587
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-03-01,0.5933988764044944,8544,1795
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-04-01,0.5722512387839829,7467,1752
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-05-01,0.5417638824078395,8572,1867
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-06-01,0.5907435686596969,8513,1903
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-07-01,0.6028214244752839,8719,1957
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-08-01,0.6785714285714286,7952,1908
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-09-01,0.7378640776699029,8343,1901
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-10-01,0.7144418802380663,8233,2000
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-11-01,0.7203926126824228,7743,1792
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2025-12-01,0.7019990128331688,8104,1957
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2026-01-01,0.749499888864192,8998,2013
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2026-02-01,0.7370299553855959,7845,1729
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2026-03-01,0.7340664272890485,8912,1839
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2026-04-01,0.7622904713691079,8889,1739
RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2026-05-01,0.757085020242915,9139,1760
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-02-01,0.7934566428003182,10056,1660
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-03-01,0.8284213338082094,11231,1842
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-04-01,0.8199870093718103,10777,1725
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-05-01,0.8253632760898283,11355,1764
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-06-01,0.8025092517375214,11079,1794
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-07-01,0.8114890268427035,11437,1787
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-08-01,0.8106932224693029,10343,1707
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-09-01,0.8212121212121212,10890,1804
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-10-01,0.7963973326405127,11547,1956
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-11-01,0.8327433628318583,11300,1741
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2025-12-01,0.815195813030139,11082,1819
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2026-01-01,0.788186473600565,11326,1919
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2026-02-01,0.8346603755037845,10173,1760
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2026-03-01,0.8509468540012217,11459,1966
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2026-04-01,0.7954054054054054,11100,1696
RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,2026-05-01,0.7941604589434027,11679,1743
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-02-01,0.5830948292310627,5241,1453
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-03-01,0.5783296478993025,5879,1598
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-04-01,0.5506114130434783,5888,1593
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-05-01,0.6550321924771264,5902,1686
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-06-01,0.6250206577425219,6051,1661
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-07-01,0.7113782051282052,6240,1778
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-08-01,0.6932371505861137,5545,1627
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-09-01,0.6165039929015084,5635,1751
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-10-01,0.5528400471936625,5933,1797
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-11-01,0.6215641361256545,6112,1734
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2025-12-01,0.5527622097678142,6245,1831
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2026-01-01,0.47920892494929,5916,1705
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2026-02-01,0.5672316384180791,5310,1533
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2026-03-01,0.5660345974717232,6012,1816
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2026-04-01,0.5844706750276651,5422,1767
RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,2026-05-01,0.5468190346239127,5863,1827
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-02-01,0.5439563843628028,16141,3376
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-03-01,0.6396646493809339,18011,3721
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-04-01,0.5924973705737993,17114,3678
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-05-01,0.6048664227912648,18042,3729
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-06-01,0.6108295849228491,17563,3616
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-07-01,0.6453349960321959,17642,3723
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-08-01,0.6376273217495506,16690,3615
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-09-01,0.6095921364817535,17702,3612
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-10-01,0.6024605311790485,18939,3722
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-11-01,0.5975524663195749,18631,3617
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2025-12-01,0.5870533165886517,17518,3810
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2026-01-01,0.5844349798108303,18079,3663
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2026-02-01,0.5961653684841222,16690,3344
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2026-03-01,0.6548639779824283,18894,3760
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2026-04-01,0.6538204127161182,17930,3557
RR8,LEEDS TEACHING HOSPITALS NHS TRUST,2026-05-01,0.6218267469248888,19105,3795
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-02-01,0.4677685950413223,6655,1981
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-03-01,0.49321201617562105,6924,2391
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-04-01,0.4721617418351477,6430,2121
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-05-01,0.5273759632283358,7397,2293
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-06-01,0.5243770314192849,7384,2087
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-07-01,0.5789330799511334,7367,2370
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-08-01,0.6174533479692645,7288,2532
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-09-01,0.582216808769793,7389,2332
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-10-01,0.5591209888875015,8009,2424
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-11-01,0.5514257860102364,8206,2486
RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",2025-12-01,0.4972772277227723,8080,2298
RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",2026-01-01,0.45248567239770754,7503,1869
RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",2026-02-01,0.3905920519059205,6165,1724
RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",2026-03-01,0.5753344968004654,6876,2514
RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",2026-04-01,0.5400843881856541,6399,2291
RRF,"WRIGHTINGTON, WIGAN AND LEIGH TEACHING HOSPITALS NHS FOUNDATION TRUST",2026-05-01,0.5412526347485698,6642,2538
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-02-01,0.594951381286625,31058,9332
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-03-01,0.6031764266636033,34819,10425
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-04-01,0.5736483733923063,34366,10574
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-05-01,0.5822183737884417,35801,10220
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-06-01,0.5811956088959672,35162,9933
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-07-01,0.6192955250332299,36112,10999
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-08-01,0.6118160892403943,33886,10275
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-09-01,0.608545298656759,34990,10591
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-10-01,0.6064664873469836,36434,11156
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-11-01,0.5954516065555338,35573,11249
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2025-12-01,0.5882722701149425,33408,11476
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2026-01-01,0.5686647448661178,33649,10758
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2026-02-01,0.5815926892950392,30640,9296
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2026-03-01,0.6052251314952892,34602,10755
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2026-04-01,0.6058814880164682,34005,10422
RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,2026-05-01,0.5987206705450936,36269,10492
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-02-01,0.7333277689675319,11981,1231
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-03-01,0.7210689045936396,13584,1443
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-04-01,0.7054162178796738,12998,1377
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-05-01,0.690171720862258,13685,1432
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-06-01,0.7315785560264704,13449,1460
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-07-01,0.715292459478506,12771,1550
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-08-01,0.7384341637010676,12926,1451
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-09-01,0.685268710343246,13081,1437
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-10-01,0.7213681241184767,14180,1502
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-11-01,0.6937087294100573,13781,1486
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2025-12-01,0.7241353439867957,13329,1456
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2026-01-01,0.6801923654944395,13308,1416
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2026-02-01,0.7318798368977282,12017,1260
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2026-03-01,0.8011574735638753,13996,1512
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2026-04-01,0.7905221853305162,13252,1676
RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2026-05-01,0.7809935521688159,13648,1512
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-02-01,0.6237492251837422,11293,3415
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-03-01,0.6459579094509591,12877,3769
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-04-01,0.60162669797082,11926,3648
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-05-01,0.6701558130243708,12515,3731
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-06-01,0.635986328125,12288,3521
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-07-01,0.6629329520177947,12588,3721
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-08-01,0.6409549254503146,11603,3484
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-09-01,0.5957879902920222,12773,3792
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-10-01,0.6083133493205435,13761,3890
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-11-01,0.5901083511461636,13567,3864
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2025-12-01,0.5870358616312281,12604,3846
RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2026-01-01,0.5728992299966522,11948,3985
